CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism
UghnBX5IHvqDxHgCoAEC,9pr1oE34bIM,"+Stefan Molyneux 	 	 	 	
Why do you hate Blacks so much? Actually I am not surprised, it's the bloody British in you. You people conquered us, when we did absolutely nothing to you. The more freedom we gain as the decades go on, the more you hate us.

If you weren't so pale, one would wonder if your mother was a Black woman.",True,False,False,False,False,True,True,True,False,False,False,False
UghR_lflp3-nJngCoAEC,9pr1oE34bIM,"Your ""gentle giant"" seems to have robbed a store and later assaulted an armed police officer! So much for the school boy look you were hoping for, thug life comes with a high price.",True,False,False,False,False,True,True,False,False,False,False,False
UghRGHXTHqudOXgCoAEC,9pr1oE34bIM,"It is better for society, for the ""greater good,"" that Michael Brown went off the rails now, before he got ushered through college life on an athletic scholarship and became a ""Brown killer"" like O.H.Simpson. became.  O.lJ. was found civilly liable, y'know.",True,False,False,False,False,True,True,False,False,False,False,False
UghV86XDpeXqN3gCoAEC,9pr1oE34bIM,Was Stefan ever a victim of police discrimination? The game of white supremacy is to deny aNY involvement and play the victim when blacks complain..it never fails watch the comments,True,False,False,False,False,True,True,False,False,False,False,False
Ughx64L4ti9Xd3gCoAEC,9pr1oE34bIM,"If Michael Brown was Asian, his name would be Dindu Nuffin Wong",True,False,False,False,False,True,True,False,False,False,False,False
UgiDwqea9kPlTXgCoAEC,9pr1oE34bIM,This man has an intelligence the average black man can't comprehend.  Its like a dog trying to figure out how man makes a house.,True,False,False,False,False,True,True,False,False,False,False,False
UgihE6xeiPTihHgCoAEC,9pr1oE34bIM,Link between poor little tryvon martin and little mr brown? Yeah they were both thug's that tired to beat the white person into the ground and got shot for their effords...end of story,True,False,False,False,False,True,True,False,False,False,False,False
UgihxPDXGDbsyXgCoAEC,9pr1oE34bIM,Michale brown got what he was asking for the black protestors are racist against whites that is what's happening ,True,True,False,True,False,True,True,False,False,False,False,False
Ugij7I2Fqtdb8HgCoAEC,9pr1oE34bIM,"I believe in those photos the gentle giant and his accomplice are giving gang signs, no? Even if Brown did raise his hands in surrender, maybe he realized he'd blown it, could get in trouble, and by then Officer Wilson's adrenaline was running high and reacted. Officers don't hesitate or they'd lose their lives. Lord knows there's no such thing as a thug that goes to college? Look at all those angelic professional athletes that keep getting arrested. What crap we're being fed. I'm disgusted.",True,False,False,False,False,True,True,False,False,False,False,False
Ugj5pbZpyIAJUHgCoAEC,9pr1oE34bIM,"BLACKS ARE TIRED OF BEING KILLED FOR NOTHING, HE DIDN'T HAD A WEAPON, SO YOU SHUT YOUR ASS WHITE DEVIL. ALL WHITE PEOPLE ARE EVIL.",True,False,False,False,False,True,True,False,False,False,False,False
Ugj6nZkcYnmMc3gCoAEC,9pr1oE34bIM,"This makes me so damn angry.  All of this over some worthless thug who got himself shot?  The protests, those animals looting and tearing shit up in their own neighborhoods over this?  This is why everyone thinks the black community is fucked up, because it is fucked up.",True,True,False,False,False,True,True,False,False,False,False,False
UgjA7WCImkpudXgCoAEC,9pr1oE34bIM,"Black cop kills white kid...Black kid kills white cop.  Does anyone riot, protest and engage national news?  No.  Race isn't mentioned in either of these circumstances.  So think about it, then ask yourself this question (and answer honestly): Who are the REAL racists in this country? ",True,False,False,False,False,True,True,False,False,False,False,False
UgjDzjqZ_dYyA3gCoAEC,9pr1oE34bIM,"Right on!!! Finally some Sane opinion on this event! These Black bastards are soooooooooo IGNORANT!!! Running around yelling and looting and carrying on, just like in LA Riots.... Same old shit",True,False,False,False,False,True,True,False,False,False,False,False
UgjR2vUGwXV6ongCoAEC,9pr1oE34bIM,whites are weak,True,False,False,False,False,True,True,False,False,False,False,False
UgjSbD2eqrAQKngCoAEC,9pr1oE34bIM,The white race is the racist race.,True,False,False,False,False,True,True,False,False,False,False,False
UgjvXESe-olTwXgCoAEC,9pr1oE34bIM,White Supremacy at its best !,True,False,False,False,False,True,True,False,False,False,False,False
UgwD8sHTmb1Qc3ZCTTZ4AaABAg,9pr1oE34bIM,“Black thugs” what’s your plan @seattlemqrksjoin3 tf,True,False,False,False,False,True,True,False,False,False,False,False
UgxPdrXfTjuUJOZC8L94AaABAg,9pr1oE34bIM,"Did he really say trevon martin brought watermelon and skittles to make lean? Lol yo white ppl will say aaannnyything to make blk ppl look a certain way other then the truth..even if trevon said he was a no limit nigga so the fuck what,kids say dumb things all the time, i once said i was batman lol and? They sicken me an will make up any kind of excuse..why dont u talk about the second video tbat came out 2 years after the mike brown situation an how the cops said they didnt think it was important but it showed that mike made a trade with the store owner so there was no robbery lol how about u talk about the corruption with the police and media for withholding information?",True,False,False,False,False,True,True,False,False,False,False,False
UgiF5ETsIyVBzngCoAEC,bUgKZMSxr3E,Anna is a dumb ass n Joe rogan has no clue what he is saying...Anna go do porn or something n leave this job to some one more intelligent.,True,True,False,False,True,True,False,False,True,False,False,False
UghYIMGnsNsUU3gCoAEC,cT14IbTDW2c,I've always been so good at being moderate and understanding but when I saw the woman in scrubs...screw the Black Lives Matters movement. I hope it dies.,True,False,False,False,False,True,True,False,False,False,False,False
Ugi-Y6XWZdsDxHgCoAEC,cT14IbTDW2c,why is Black lives matter out there ? take your Black asses Home ... has Nothin to do with your Black asses !,True,False,False,False,False,True,True,False,False,False,False,False
UgjKHzF3IwSEzXgCoAEC,cT14IbTDW2c,"Anyone stupid enough to stand in the roadway should be run over.  If they die, it will only improve the gene pool.",True,False,False,False,False,True,True,False,False,False,False,False
UgjwfZG_znrrvXgCoAEC,cT14IbTDW2c,"Blacks are able to do this because it was White people in rush hour traffic coming home from a job! They bring their lazy asses out from watching TV and getting high to fuck with the very people providing their welfare. Yea, these White people are the same who sit on juries that rule on po-lice brutality and shootings. Piss them off. I'm SO sure you're getting them to see your side of the story!",True,False,False,False,False,True,True,False,False,False,False,False
UgwDlz2kjxmATeJPerZ4AaABAg,cT14IbTDW2c,*Monkey screamin bout honkies intensifies*,True,False,False,False,False,True,True,False,False,False,False,False
UgwHs2oma581XZi185h4AaABAg,cT14IbTDW2c,"Omg, these dumbass protesters are preventing cops to do their job because of their whining. I really really hate people who protest like this.

Edit: Look at that ugly ass black girl with the big eyes.....",True,True,False,False,False,True,True,False,False,False,False,False
UgwIPMNl703BvRgN2xd4AaABAg,cT14IbTDW2c,All liberal nonsense,True,False,False,False,False,True,False,False,False,False,False,False
Ugx_b0BA1QECOSVPhM54AaABAg,cT14IbTDW2c,You whites are so racist always in comment section  . I'm so glad you whites are being exterminated . Another 100 years or so an there will be no whites . Peace on earth,True,False,False,False,False,True,True,False,False,False,False,False
Ugxg0WuW6HaACEmc1Up4AaABAg,cT14IbTDW2c,California is so stupid ! Just arrest all them and charge them ! Drivers need to get too work To feed their Families,True,False,False,False,False,True,True,True,False,False,False,False
Ugy_DN9MzdmZKFMbeWR4AaABAg,cT14IbTDW2c,Run the black cunts over,True,True,False,True,True,True,True,False,False,False,False,False
UgyFQZ1GXkkmCrx9ER54AaABAg,cT14IbTDW2c,These Californians deserve this backup since they elect people that allow this to happen without consequences. If they tried that where I lived they would be shot at and runned over.,True,True,False,True,False,True,True,True,False,False,False,False
Ugz7CcHZjpOHvajlZrJ4AaABAg,cT14IbTDW2c,Stupid niggers,True,False,False,False,False,True,True,False,False,False,False,False
UgzWOM1fvgg5rw_W1XB4AaABAg,cT14IbTDW2c,Stupid American,True,False,False,False,False,True,True,True,False,False,False,False
Ugyq7vvHf_dWdP8HIAB4AaABAg,dDbRyFIkNII,Stuff like this is one of the reasons why people associate violence and danger with black people.,True,False,False,False,False,True,True,False,False,False,False,False
UggJvtBuY7918HgCoAEC,dG7mZQvaQDk,finally a black person with a unbiased opinion. An incredibly high percentage of black lives are lost among themselves and only an extremely small fraction from police.  Black people need to take responsibility for their violence.,True,False,False,False,False,True,True,False,False,False,False,False
UggrbvWF1tW0pHgCoAEC,dG7mZQvaQDk,Niggas love being the victim in any situation that's why I separate my from them and other black people need to do the same,True,False,False,False,False,True,True,False,False,False,False,False
UghcJ70N2jvmUXgCoAEC,dG7mZQvaQDk,"Obama should be saying exactly what this lady is saying.  Instead, he's defending the thugs.  She should clean up her language, however.",True,False,False,False,False,True,True,False,False,False,False,False
UghjSQWibrNXbHgCoAEC,dG7mZQvaQDk,"Im a white person who always thought everyone should be treated fairly.
With BLM and creating a bunch of bull and threatening my life and others by making it harder for cops to take out the bad guys, maybe not drawing their weapon fast enough or killing the spirit of being a hero or killing the spirit of NOT putting out 110% and doing JUST enough to comply. (No more rushing into burning houses type of thing) from a few bad cops

And with the neighborhood gangs in my neighborhood having the heat taken off them. Emboldening them.

 And not the spirit of ALL lives matter (A form of racism in itself)

BLM is causing a feeling that Black Lives don't matter.

Peggy gave me hope there is still hope that there is still intelligence in the black community. 
So maybe we can still all live together.
I'm one less white guy willing to join the KKK because of Peggy, NOT BLM.",True,False,False,False,False,True,True,False,False,False,False,False
UghkOHwrD0EFVXgCoAEC,dG7mZQvaQDk,"As a black person all I have to say is THANK YOU FOR SPEAKING THE TRUTH. Too many blacks out there causing trouble, dressing like idiots and bring trouble to themselves, killing eachother, causing crimes then they complain the police are after them when they are up to no good. I'm just glad my parents grew me up properly. I stayed away from the garbage.",True,False,False,False,False,True,True,False,False,False,False,False
UghS3N0TuPkVzXgCoAEC,dG7mZQvaQDk,Too much logic and intelligence.  She must be mixed race with some intelligent white DNA in her.,True,False,False,False,False,True,True,False,False,False,False,False
UgiTvwSX5Z1bzXgCoAEC,dG7mZQvaQDk,"So now a days, if you're Conservative, support the Confederate Flag,denies racism,and criticize black people; you're deemed a hero by white people? Lmao. Please get this white woman in black face off my screen",True,False,False,False,False,True,True,False,False,False,False,False
UgixdxuPaLDtAXgCoAEC,dG7mZQvaQDk,"okay blacklivesmovent thugs  stop with this carp u wanna stand up for a murder but yet a child died by gettin shoot in the cheast all becasue u all wanna act like the plant of the apes movie all because of this excuse me black are killing other blacks and u wanna come after cops and white ppl  and call us names , rastist names all because u  dont get it try lisening to the lawa obeying the the law and stop shooting  inncent ppl  for you own  benfits all of u guys killing other ppl need to be in  jail,",True,False,False,False,False,True,True,False,False,False,False,False
Ugj4EBpIx3VZw3gCoAEC,dG7mZQvaQDk,"AMEN!!!, Peggy Hubbard!! Color makes no difference, it's the person on the inside. The innocent nine year old little girl is the one attention should have been on. Some people just want to cause chaos, black and white!! All of what is going on is exactly what Obama wanted,now look at our country and this mess that it's in. I admire your courage and telling it like it is Peggy Hubbard.",True,False,False,False,False,True,True,False,False,False,False,False
UgjDETjpfRQL6HgCoAEC,dG7mZQvaQDk,I love her. Every thug deserves a slug,True,False,False,False,False,True,True,False,False,False,False,False
UgjNs-GTt9JfJXgCoAEC,dG7mZQvaQDk,"I dont like generalizations, as she used it in her rant, BUT to her main point she is RIGHT. Chris rock said it best, there are Black people and there are niggaz. A nigga morns a killer that got gunned down in the street, a Black person mourns the loss of INNOCENT human life such as the little girl that got murdered. Based on comments here, the Black to nigga ratio is dropping.",True,False,False,False,False,True,True,False,False,False,False,False
Ugg_n-nSlkkSSXgCoAEC,Dt9-byUhPdg,"Yea! We should beat up all white people, rob black owned stores, and cause massive riots wasting money! I bet 90% of yall don't work, stop wasting people money and just off yourself....I hope every single person their got shot...that didn't happen though, sadly.",True,True,False,True,False,True,True,False,False,False,False,False
Ugg2ItA50j3R8HgCoAEC,Dt9-byUhPdg,#blacklivesdontmatter,True,False,False,False,False,True,True,False,False,False,False,False
Ugjm1PBJxlAajXgCoAEC,Dt9-byUhPdg,I agree time for a race war.,True,False,False,False,False,True,True,False,False,False,False,False
UgwZlQcZUvX_tdLv5tN4AaABAg,Dt9-byUhPdg,Michael Brown was a THUG! God bless the Thin Blue Line!! I graduate from the police academy in December!,True,False,False,False,False,True,True,False,False,False,False,False
Ugx3he2JevffnBpSued4AaABAg,Dt9-byUhPdg,"and what do the people see here,i can't even understand what they are saying,is this black America. is this good for the world to see,how do the people respect a race like this, when they see so much bad",True,False,False,False,False,True,True,False,False,False,False,False
Ugh9zSFwedOxLngCoAEC,#NAME?,95% of the policing problem being protested here is caused by black criminals.  Let's not forget to blame and address the elephant in the room.,True,False,False,False,False,True,True,False,False,False,False,False
UgjIdl7xRx3PongCoAEC,#NAME?,It's only Ameland!,True,False,False,False,False,True,True,True,False,False,False,False
UggCqc7cB_wHgXgCoAEC,TZxEyoplYbI,I hate it how people have to read everything for me. Because I can't read. Because I'm black.,True,False,False,False,False,True,True,False,False,False,False,False
UggmqtyPp-xTR3gCoAEC,TZxEyoplYbI,"Oh man, you thug life types...you're hilarious. Seriously, you're a fuckin' riot.

Look, take your three dollar pocket knife back to the pawnshop, pull up your pants, stop playing basstracks in some 80s Sedan with rims that cost more than the car itself and sit your ass back in the office where you belong.

The criminal life ain't for you.",True,False,False,False,False,True,True,False,False,False,False,False
UggOb2fi4tyFtHgCoAEC,TZxEyoplYbI,"The shooting had not one thing to do with him being black. Black people make it a black issue. Bottom line was a grown man robbed a store and ignored police orders. Why do people think its ok to protest on the behalf of a thug who has no respect for the law, yes it is a shame that it came to his death but if he hadnt have been a thief he would still be alive. I hear this bullshit about blacks gotta do what they gotta do, hard streets, from the streets....blah blah blah. you wear your hard living like a badge of honor but with no honor for this country, but hey lets go steal some cigarillos to make blunts, worsen what is already a ghetto, ",True,False,False,False,False,True,True,False,False,False,False,False
UggP1BY4vFHGkngCoAEC,TZxEyoplYbI,Blacks get my prejudice easily,True,False,False,False,False,True,True,False,False,False,False,False
UggP3N8B465De3gCoAEC,TZxEyoplYbI,"Remember that time every other race rioted because someone of their race got shot by a white cop after attacking the officer or waving a gun around?
Remember the huge riot last year when a 13 month old was shot in the head by 2 black kids?

Oh.",True,False,False,False,False,True,True,False,False,False,False,False
UggYk20DDlQ_j3gCoAEC,TZxEyoplYbI,Not one pair of work boots was stolen in the ferguson riots.,True,False,False,False,False,True,True,False,False,False,False,False
Ugh0caYD_br7pngCoAEC,TZxEyoplYbI,"They don't want justice.  Here you see a mob mentality in action.  He's guilty no matter what the Grand Jury says, no matter what the evidence says, let's just hang him from the nearest tree.  What about the officers rights?   They need to learn to speak proper English and get a job.  Who's the bigger racest?  If a white crowd did that they would all be in jail.",True,False,False,False,False,True,True,False,False,False,False,False
Ugh8t5rTT_Og93gCoAEC,TZxEyoplYbI,Mike Brown was a criminal thug. Fuck him,True,True,False,False,True,True,True,False,False,False,False,False
Ugh9MDuFB3NFo3gCoAEC,TZxEyoplYbI,5:53 did you see that brick hit that white pig on his helmet. Lmao. Nice shot. Should of hit his face,True,False,False,False,False,True,True,False,False,False,False,False
UghGhGHVxbAhI3gCoAEC,TZxEyoplYbI,"Every time he interviewed a person I noticed they all ""ghetto"" and can clearly see their education is that of a preschooler. Who ever protested and did all that incredible stupid stuff, Dr Martin Luther King jr would have been disappointed in all of you and I respect him. All the ignorant black people like always ruining things and then they say they didn't do anything and they are always the victims. Wake up stupids you guys aren't the only ones. You're just making America look stupid. ",True,False,False,False,False,True,True,False,False,False,False,False
UghjJWezfp-IzngCoAEC,TZxEyoplYbI,"Fergueson residents are stupid , they complain about crime and when the police shoots a criminal they get all emo and tell the police to leave while rioting , looting and destroying their own community. Where is the logic in this? I think they're just trolling srs.",True,False,False,False,False,True,True,False,False,False,False,False
Ugi_AH9_ogoQwXgCoAEC,TZxEyoplYbI,United Shits Of America is collapsing. this is good,True,False,False,False,False,True,True,True,False,False,False,False
UgiDCU8p--JNoHgCoAEC,TZxEyoplYbI,i like how blacks can be all racist against white ppl without consequences ... keep it up nice new world we live in keep it up,True,False,False,False,False,True,True,False,False,False,False,False
UgiE9T6NGGsGPHgCoAEC,TZxEyoplYbI,"I find it insane that black people always play the racist card over every single little issue between a coincidental white-black situation, when in most cases race has nothing to do with it.

Also, they say they want justice. . than why go around destroying private property and looting shops, how in their right mind would ask for justice and rob and destroy peoples lively hood at the same time.

It's as though these black communities think it is perfectly acceptable for a black person to kill a white cop but when the cop follows procedures and defends him self from a potential fatal attack they get angry . . yeah the black guy might not have had a firearm but could easily have had a knife or something. . why do they value other black people more than a white law enforcement officer. . life is equal and as such they should understand that the officer defended him self from an attack. . and yes it was an attack.    ",True,False,False,False,False,True,True,False,False,False,False,False
UgiPsH0ehnKBqHgCoAEC,TZxEyoplYbI,It's all because he's black.,True,False,False,False,False,True,True,False,False,False,False,False
Ugiq80OCkfSt93gCoAEC,TZxEyoplYbI,They can't help it but these motherfuckers are primitive compared to white people.  They get frustrated when they live around white people because they can't compete.  Blacks in Africa are much more self-assured because they don't get reminded every day that they can't compete.  Multiculturalism is not good for anybody.  All these people throwing fits are living off tax dollars STOLEN from white people.,True,False,False,False,False,True,True,False,False,False,False,False
UgiyMebIj-yfdHgCoAEC,TZxEyoplYbI,"man, it's stuff like this that really make me reconsider how the world would be if Hitler were alive? ",True,False,False,False,False,True,True,False,False,False,False,False
UgjhnVoNm4rcbngCoAEC,TZxEyoplYbI,Lol stupid mooslims,True,False,False,False,False,True,False,False,False,False,True,False
UgjIY-px1iXxtngCoAEC,TZxEyoplYbI,"""back to Africa"" still a thing?  cause they seem like they really don't like it here...and its not working out...maybe they can turn their continent around",True,False,False,False,False,True,True,False,False,False,False,False
UgjTW65H46WOzngCoAEC,TZxEyoplYbI," I dont understand why the black community wants to rally behind a wanna be thug. When the video of the guy robbing the store came out, I would have thought most of the protesters would have gone home. Michael Brown was a turd. This crowd is full of racist, who hate the white community.",True,True,False,False,False,True,True,False,False,False,False,False
UghGyVemEvDEqXgCoAEC,XRuCW80L9mA,"Whites should move-out of Ferguson, let's see how nice it becomes after that! East St. Louis, Detroit, Baltimore same thing happened and now look at those cities!!",True,False,False,False,False,True,True,False,False,False,False,False
Ugifh2DMhBbDkHgCoAEC,XRuCW80L9mA,"Stats don`t represent the problem. Race baiting and attitude is. Who`s doing the crimes ? Ohh I bet Trayvon is still the little innocent boy too. Don`t speak with a lisp, a sure sign of a left wing democrat ! ",True,False,False,False,False,True,True,False,False,False,False,False
